cluster,topic,sentence,review_id,rating
2,1,단점이라면 얇은게 강점인데 케이스를 끼우면 별로라는거?,748232300,5
2,0,다음엔 망원까지 제대로 넣어 주는건 아니닐런지 ㅎㅎ,747387606,5
2,-1,물건은 정상 작동 합니다!!,779610707,1
2,1,다만 하부 스피커 쪽에 아주 미세한 스크래,823099954,3
2,2,그래서 한손으로 뭘 하기엔 힘들어여.,770610199,4
2,2,"크기랑 무게가있어서 한 손사용 은조금불편했음
.",880683049,5
2,-1,근데 맥스 첨드는데 무게 14프로랑 비슷해요..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,851775631,5
2,2,"크기 와무게화면
이크고 무게
감이있 어한 손사용시 불편 할 수 있습니다 .",851545567,5
2,-1,"확장 성 제한외장메모리슬롯이 없어
저장 용량선택을구매 시에 만결정해야합니다 .",851545567,5
2,-1,본체가 알루미늄이라서 스크래치에 약하다고는 하던데 ...,847900858,5
2,-1,"남자들은 괜찮을거같아요

❤️",865758291,5
2,-1,또 256GB는 사진&amp;amp;영상 촬영을 많이 하는 사용자라면 몇 년 뒤 부족할 수 있어 이 부분은 구매 전에 고민이 필요합니다.,813764347,5
2,-1,"둘째, 크기와 무게가 사람에 따라 호불호가 있을 수 있어요.",794719782,5
2,3,무게나 그립감에 발전이 있었는지 그런느낌이 별로 없었습니다.,790184663,5
2,-1,"근데 저같은 사용자 입장에서는 충전 발열 좀 있더라도
티타늄이나 스테인레스 쓰고 예쁜게 더 좋은데... 

❤️",787497704,5
2,-1,아니었으면 17프맥 안 샀을겁니다;;,787497704,5
2,0,그 허탈함이란 정말 말도 못 합니다.,785857394,5
2,0,포기하기 싫어서 계속 새로고침하다가 9시 52분쯤 다시 확인했는데 재고가 갑자기 생긴 거 있죠.,785857394,5
2,2,손 작으신 분들은 한 손 사용 힘들 거예요.,777163956,5
2,2,저도 남자인데 한 손으로 쓰기엔 버거워요.,777163956,5
2,2,오래 들고 있으면 손목 아파요 ㅋㅋ,777163956,5
2,1,근데 긁힘은 생길 수 있어요.,777163956,5
2,1,조심해서 써도 미세한 스크래,777163956,5
2,0,"● 아쉬운 점

굳이 말하자면 무게가 좀 나가는 거?",777163956,5
2,3,그리고 16이랑 엄청 차이 나진 않아요.,777163956,5
2,3,혁신적인 업그레이드는 아니에요.,777163956,5
2,0,부모 입장 한마디 솔직히 싸진 않다.,819342305,5
2,0,부모 마음 녹이는 데는 이만한 게 없는 듯.,819342305,5
2,-1,그 두 개만 있으면 진짜 갓벽할거야..,772632393,5
2,2,"손

이

작은 경우 장시간 사용시

부담이될수 있습니다.",838237200,5
2,1,"외관 이슈 걱정했는데
사용 초반부터 지금까지 변색, 벌어짐, 틈 벌림",801923960,5
2,2,크기와 무게가 있어 한 손 사용은 다소 불편했음.,846065873,5
2,1,프레임 특성상 미세 스크래치에 예민할 수 있어 케이스 사용이 필요해 보였음.,846065873,5
2,2,특히주머니에넣고쓰기엔부담스럽네요.,827300505,5
2,2,"단점사이즈가커서한손 으로조작 하 기불편했고주머니 나

손에
들고오래 쓰면 무게가부담 됐음.",847842944,5
2,2,"단점
- 크기와 무게가 커서 한 손 사용이 다소 불편했음.",818365093,5
2,-1,큰 차이는 아니지만 오래쓰면 손목이 아플때는 있네요 ㅎㅎ,816737023,5
2,1,카메라섬 부분 쉽게 나는 스크래,769884283,5
2,3,"빠때리 빵빵 
성능 말도 안됨",770201663,5
2,2,근데 손목약한분이면 진짜 무거우니 프로추천합니다..,798090444,5
2,2,무게가 가벼운 편은 아니라 한 손 사용 시 약간 묵직했음,854873492,5
2,3,기존 모델 대비 체감 변화가 크지 않다고 느끼는 사람도 있을 듯했음,854873492,5
2,0,이미 뇌이징이 돼버렸나봐요ㅎㅎ,797957619,5
2,0,하지만 안심할 수는 없을꺼같아요,797957619,5
2,-1,"알루미늄 재질이라 걱정했는데 케이스씌우고 쓸꺼라 별상관없고,
지금 이슈로 뜨고 있는 핑은 아직 해결이 안된거같아요",797957619,5
2,-1,핑테스트했더니 800후반까지 튀더라고요.,797957619,5
2,-1,/ lte가 끊기는 이슈가 있음 ...,797831118,5
2,1,딥블루예약했다가 상처가 잘난다,777080297,5
2,2,손가락 받치고 사용 하려 하니 15프로 보다 손가락에 전해지는 무게가 상당해서 오래 사용 못하네요,777205613,5
2,-1,- 카메라 배치 디자인은 저번것보다 훨 못해 디자인 실패로 봐요.,769437741,5
2,3,가격에 비해 예전보다 나아진게 없다.,849549859,5
2,-1,"그러다 파손되면 어쩔라고 
다른건 다 만족입니다",770925422,5
2,-1,가격은 그때나 지금이나 비슷해서 모르겠는데 발열 때문에 티타늄에서 알루미늄으로 롤백된건 아쉽네요.,776928402,5
2,-1,티탄늄 프레임은 그대로 충격을 전달해 개 박살니고요..,771088994,5
2,0,생각보다 뇌이징된건지 이쯔네요,767766951,5
2,-1,디자인 이슈는 10년전부터 나왔던 얘기고ㅋㅋ,768004708,5
2,0,5년 차이가 이런건가 싶더라구요 ㅎㅎㅎ,849662847,5
2,-1,뒤로가기 가 현재 제일 난이도가 높네요.,778329760,5
2,-1,부족함에 허덕이며 클라우드를 뒤적이는 시간은 창의성을 갉아먹을 뿐이죠.,874489355,5
2,1,1. 120hz주사율의 부드러움,875617475,5
2,-1,이 부분은 조금 더 신경 써주면 좋겠다는 생각!,876415852,5
2,-1,또 크기나 무게가 아주 작고 가벼운 쪽을 선호하는 사람한테는 적응이 필요할 수도 있겠음.,863092319,5
2,-1,알루미늄바디라 파손이 잘된다느니..,854858966,5
2,0,조금 과하다는 생각이 들더라구요ㅜㅜ,818462922,5
2,1,"아쉬운점

 라벤더색상이 예쁘지만케이스를

씌우면 티가덜 나서투명 케이스가사실상필수느낌 이에요 .",796221593,5
2,1,"프로는 코팅과 무늬가 완전 일치 하던걸 보면
기본모델만의 문제일지도 모르겠습니다",820373412,5
2,-1,"2)기본저장
공간 제한 저장용량 이작
은모델선택 시용량부족 느낄 수 있어요.",832668727,5
2,-1,17쓰다가 12프로를 쓰면 답답해요,781551219,5
2,-1,아 근데 이건 진짜 개선해주세요,781551219,5
2,-1,아이들 뛰어다니는 모습도 흔들림,831134875,5
2,0,뽁뽁이하나로만 감싸져와서..,833470314,5
2,-1,위에만 덮어두면 무슨 소용입니까,778016770,5
2,-1,요즘 중학생들 진짜 부럽더라고요.,842039461,5
2,-1,120헤르쯔 경험하니까 다시 미니로 돌어가기는 쉽지 임ㅎ,811978717,5
2,0,또 왔다갔다 하면서 드는 시간은 어쩔거냐고요,816607145,1
2,-1,심지어 하나는 바람도 빠져있네요.,871572724,1
2,-1,다른후기보니 뾱뾱이로 칭칭 감아 놓으셨던데,871572724,1
2,3,실물은 좀 실망 기대보단 실물이 좀 실망.성능도 잘모르겠음,753888803,3
2,-1,플립 입문자는 추천하지만 플립6 유저는 사지마시오...,773521689,4
2,2,그리고 생각보다 화면이 너무 크고 무겁습니다.,836506175,4
2,0,아우 속상해 a.s센터는 또 언제다녀와야할지 짜증난다,744622356,4
2,0,이거뭐...재대로 보호가 됏나 싶네요;;;;;,746997252,4
2,1,"접히는 부분 울퉁불퉁 한것이 싫어 집에서는 펴놓고 썼는데
십일정도 썼을까 그 부분이 들떠서 ㄱ접히는 가운데를 누를 때마다 쩍쩍 소리가 남.",846251214,4
2,0,"금방품절이고 ㅡ멘붕
어찌해아될지모르겟네요",748459128,4
2,-1,근데 - 저 만해도 그 기능을 다 사용하지 않아서 아까울(?)때가 많아요 ㅎㅎ,859884422,5
2,0,이건 좀 아쉬워... (디테일한 단점),829631320,5
2,1,"액정 필름 먼지 끼임: 이건 케바케긴 한데, 힌지 쪽 미세한 틈으로 먼지가 아주 조금씩 자기 집인 양 자리를 잡아요.",829631320,5
2,1,저흰 냥집사다 보니 특히 두부모래 가루가 더 끼이는 것 같아요.,829631320,5
2,1,성격 예민하신 분들은 면봉 들고 수시로 닦아줘야 할지도?,829631320,5
2,1,너무 작고 더 가벼워져서 박살나기 쉬우니 보험 가입과 케이스 장착은 필수입니다.,829631320,5
2,0,특유의 감성을 줄곧 믿으며 사용했지만 지금은 전혀 아닙니다.,794431227,5
2,0,요 이것도 요즘엔 다그러니.,818162821,5
2,0,하지만 이것도 많이 쓰다 보면 또 생기겠죠.,773400188,5
2,1,접히는 구조라서 “내구성이 괜찮을까?”,766404990,5
2,-1,"그리고 플립을 펼치면, 끊김",761955693,5
2,-1,버튼 한번만 눌러주시길 부탁드립니다❤️,756300850,5
2,3,성능은 좋은데 디자인적으로 맘에드는 포인트가 없달까여..,750758013,5
2,-1,이런 부분에 대해서 잘 모르시는 분도 많을 것 같애요.,750758013,5
2,2,너무 무겁고 주머니에도 잘 안들어가고..,750058165,5
2,-1,플립은 아무래도 그정도의 힘으로 열수는 없더라고요.,750058165,5
2,-1,3. 생각보다 불편한 lte.,750058165,5
2,-1,케이스 끼우는 게 아까울 정도입니다.,746972865,5
2,1,안쪽은 필름이 붙어 있다고 하는데 밖에있는 부분은 필름이 안 붙어 있고 기존 보다,746282348,5
2,-1,그런데 공개되고 색상때문에 낙심..ㅠ,746165602,5
2,-1,3년동안 잘 사용했는데...,745205222,5
2,0,내 인생만 제자리에서 머물렀나봐...,744572826,5
2,0,이부분은 역시 아쉽긴합니다~~~,789547766,5
2,1,플립 첫경험/ 단점!너무뜨거워 아스팔트다!,745553289,5
2,1,"아쉬웠던 점 & 주의할 점

✔️힌지(접히는 부분) 관리 필요 
:  접고 펴는 횟수가 많으면 가끔 “이음새” 느낌이 느껴져서,
너무 거칠게 다루면 오래 못 갈까 걱정됨.

✔️",809680229,5
2,0,당분간 취침이 늦어지겠어요~,745415042,5
2,3,아무리 플립 사용자들이 기능보다 디자인을 중요시한다고 해도...,755403556,5
2,-1,외부액정이 커져서 더 심해졌는지도 모르겠습니다.,755403556,5
2,1,그리고 전면화면 베젤이 얇다보니 케이스들이 다 별로예요...ㅋㅋㅋ,755403556,5
2,1,디자인도 뒷판에만 들어가야 하다보니 예쁜 케이스 찾기가 하늘에 별따기 예쁜 정품케이,755403556,5
2,-1,좌우 뒤로가기 신세계입니다..ㄷㄷ,770617416,5
2,-1,사진작가도 아니고 일상생활에서 차고 넘치게 쓸 수 있습니다(역체감이 있을뿐),770617416,5
2,2,남자들은 바지에 넣으면 바지가 살살 내려가요 ㅠ,797015392,5
2,0,저는 이게 제일 큰 단점이였습니다,797015392,5
2,-1,그걸 잊을 정도로 디자인이 마음에 드니 패스!,802627796,5
2,2,여자 손에 한 손에 안 들어오기도 합니다.,748066947,5
2,0,"- 음,,, 없,,,,, 한달반 넘었는데 아직 모르겠어영
- 아 !",760466053,5
2,1,"블특성

상약간 더신경써야 합니다.",788085171,5
2,3,다양성도 모자르고 색이 촌스러워요,747620340,5
2,-1,"내구성주의•Re ddit  후기
 기반으로보면
	과거플립 모델일부 는힌지및접히 는화면부분에서 오랜기간사용후 문제를겪 었다는사례 가보고되기 도했어요 —",835332808,5
2,-1,앱등이 졸업 감사합니다❤️❤️,745953607,5
2,-1,플립은 접었다폈다 하기 불편하다,744577581,5
2,0,살짝 떨어트리기만 했는데 as를 몇번했는지 모르겠다는 등등..,744577581,5
2,-1,도대체 색상 누구 취향으로 낸건가요,747359552,5
2,-1,이건좀더 연구하고 공부해야댈거같아요,748135115,5
2,0,셔서 ㅠㅠㅠ 삼성카드 괜히 만들엇어요,795573104,5
2,1,"근데 전면필름도 없고, 혹인 닦는",821163382,5
2,1,투명케이스로 인해 좀 부담스러운 형광끼?,754754938,5
2,3,걱정했던 힌지는 체감되지 않아요.,746388246,5
2,3,솔직히 플립 폴드라인은 성능 버리고 편리성땜에 사는거라 솔직히 플립이랑 폴드는...성능 좋아져봤자 s22울트라보다 못하잖아요ㅎㅎ,804129316,5
2,3,"ai > 이거야말로 있으면 좋지만 없어도 그만인 기능
❓카메라 > 성능만 좋아지면 뭐함.",857525641,1
2,3,뽑기실패 프라이버시 디스플레이가 사전예약기간에 체험한거보다 품질이 안좋은거같아요,855881377,1
2,0,"재시작도 할수없고 짜증나네ㅛ
하필일요인에 이런일있으니",856660108,3
2,1,케이스 없이 바닥에 내려놓았을 때 수평이 맞지 않고 렌즈 주변에 먼지가 끼기 쉽습니다.,879979567,4
2,3,좋긴 하지만 드라마틱하게 바뀐게 없는더 비싸다.,855868115,4
2,-1,기능이 꼭 필요한거 아니면 굳이라는 생각이드네요 ㅠㅠ,856189021,4
2,-1,케이스로 커버하기도 벅차네요 ㅠ,881546811,4
2,3,생각보다 되게이쁘진않고 뭔가 잡다한 기능이 많아서 기대보단 쏘쏘인것같은 느낌임,858053398,4
2,1,"더블스토리지 때문에 예약구매 했지만 
디스플레이 이슈때문에 걱정입니다",858288890,4
2,-1,또 기본 사용자에게는 성능이 과하게 느껴질 수도 있습니다.,882181588,5
2,2,무게는 솔직히 가볍진 않아요.,875095774,5
2,-1,빠른 속도로 달릴때나 험한 산길을 걸ㅇ르때 흔들림,874852502,5
2,-1,추가적으로 곡률이라고 해야 할까요?,861064660,5
2,-1,세상에 완벽한 물건은 없어요~,861064660,5
2,0,지지리궁상(?) 이제 좀 내려놓기로 했습니다ㅎㅎ,860677813,5
2,2,오래 쓰면 손목 아플 것 같아요…,860573287,5
2,-1,그거 말고는 깔데가 없네요.,860573287,5
2,3,"5.  나에게는 과분한 성능, 딱히 고성능 필요하지 않음",859602545,5
2,2,지하철 타는 시간이 깁니다.,860243569,5
2,-1,"팝업에만 부분 적용도 됨!

✔️",858549774,5
2,1,렌즈 보호 필름을 붙이거나 단차가 있는 두꺼운 케이스를 안 씌우면 렌즈에 기스 날까 봐,858549774,5
2,2,그래서 한 손으로 사용할 때 약간 불편하게 느껴질 때가 있습니다.,858310450,5
2,-1,예전에 아이* 쓴적있는데..,858126637,5
2,0,진짜 답답해서 못쓰겠더라구요,858126637,5
2,-1,지금은 어떤지 모르겠지만 몇년전이라. ㅋ,858126637,5
2,-1,"화이트가 이쁘긴 이쁘네요 
근데 케이스 씌울꺼라서..",858126637,5
2,-1,테이블 위에 두면 살짝 흔들림 있어요,857622172,5
2,1,케이스 없이 두면 흔들림 느껴질 수 있어요.,857622172,5
2,0,그래서 지금 쌩폰이 상태입니다..,857534669,5
2,3,보통 혁신적인 기술이라는 것들은 대부분 쓸모 없는 기능들이 많았거든요.,857352152,5
2,-1,그렇다고 성능이 빠지는건 아니지만 사골이라고 욕먹는 분위기더군요.,856191998,5
2,0,"아쉬운 점
무게가 좀 나가요.",856011507,5
2,1,평평한 곳에 그냥 두면 덜컹거리는 느낌 있어서 케이스 없이 사용하기는 어려울 것 같음.,855488014,5
2,-1,"버튼
한번씩 꾸욱 부탁드려요♡",855490005,5
2,2,장시간 한 손으로 들고 영상을 보거나 통화를 하면 손목에 살짝 무리가 오더라고요.,879255594,5
2,2,내꺼가 오래되서 너무 무거웠음,858137887,5
2,-1,더 커졌다고하는데 체감상으로는 그리 느껴짐,855292697,5
2,1,필름을 한번 바꿔봐야겠어요..,856937869,5
2,-1,"·｡도움이되셨다면₊·

—♡도움이 돼요♡",855957937,5
2,2,무게도 아이폰 미니 쓰다 보니 생각보다 엄청 무거워요...ㅠㅠㅋㅋㅋ,857968498,5
2,0,일일이 수동으로 다 입력 해야 되네요...ㅠㅠ,857968498,5
2,2,무게는 생각보다 무겁고 커요! +,855612763,5
2,2,그리고 생각보다 얇지도 가볍지도 않아요^^;;,857980300,5
2,2,오래 사용하면 무게감 느껴집니다.,875017507,5
2,0,하루 82 온 나의 쌔폰 와...,855273069,5
2,1,액정필름이랑 케이스보다 먼저와버려서 아직 제대로 설정도 못하겠어요,855221622,5
2,2,200g 넘어서 손목 부담 약간 있음,878337204,5
2,1,- 막상 케이스끼면 안보이는건 함정입니다,858579462,5
2,-1,성능은 세대 차이가 크게 체감돼요.,855786150,5
2,-1,"어쩌다보니  너무오래쓴ㅋ
바꾼다 바꾼다 하면서..",874877800,5
2,0,저에겐ㅋ 그리 이렇게까지 이금액에?,874877800,5
2,1,카툭튀 심하니까 케이스랑 보호필름 미리구매하세요.,855650395,5
2,2,"아쉬운 점: 누워서 쓰기엔 여전히 묵직한 무게감

아무리 그립감이 좋아졌어도 울트라 특유의 묵직함은 어쩔 수 없나 봐요.",864241544,5
2,-1,자기 전에 누워서 게임을 하다가 얼굴에 떨어뜨릴 뻔한 적이 한두 번이 아니에요.,864241544,5
2,-1,"접히는 감성도 좋았지만, 울트라는 그냥 전반적인 완성도가 다르네요.",877733537,5
2,0,안되는 곳 찾기가 더 힘들죠.,857728040,5
2,1,** 케이스는 따로 사야해요,858759863,5
2,3,"체감
상 인식률도이전 보다 약간떨어지는느낌이들었 습니다.",860553233,5
2,-1,버튼 한 번만 부탁드립니다!,856294141,5
2,3,"7. 아쉬운 점

솔직하게 말하면:

가격 상승 (체감 큼)

디자인 변화 거의 없음",861598600,5
2,0,가끔 릴스에 일본 베이킹쪽을 보다보면 너무 귀여워서 따라 만들고 싶은 것들이 있는데 뭐라는거야?,857285595,5
2,-1,이거 말고는 대부분 문제가 없긴한데...,856780795,5
2,1,"카툭튀가 심해서 케이스 선택시 참 불편감이 심하고,
두께가 심한 케이스는 25W 무선 충전에 문제가 있어보이고..",856780795,5
2,1,케이스를 구입하려면 이렇게 기다려야 하는게 조금 불편하네요.,856780795,5
2,-1,(작은차이가 불편함을 만드는 경계에 있습니다),856578704,5
2,-1,과격한 움직임은 좀 거슬릴수있습니다,856578704,5
2,-1,초기 설정부터 기본기능이 많은데 off로 설정되어있는것이 많습니다.,856578704,5
2,-1,그만큼 호불호 갈릴 기능들을 알아서 판단하셔야합니다.,856578704,5
2,0,(비교적 안좋은거지 들을만 합니다),856578704,5
2,2,그렇다고 손에 떨어질 정도는 아니지만 왼손잡이들은 많이 불편할것으로 보입니다,856578704,5
2,1,"맨날 지문 묻어있어서 닦아줘야 하는데

4. 무겁다",855703316,5
2,1,어차피 기스 많이 난다고 하니 걍 씀,768934458,1
2,1,"암튼 안지워지는 것들이 묻어있어요,",783414201,1
2,-1,뽁뽁이도 한 겹 감을거면 왜 감는건지,779117804,1
2,0,옆에 뽁뽁이는 그냥 넣어진거지,820005214,1
2,0,뽁뽁이가 그렇게 아까우세요?,807289257,1
2,-1,새벽이라는 단어를 모르시나요??,784481817,1
2,0,이것도 다 상품 가치에 포함되는건데 기분이 너무 나쁩니다,854246555,1
2,0,"밖스는 찟어져있고, 뽁뽁이는 옆에만 ㅋㅋㅋ
어이가 없어서 웃음만 나오네요",771594436,1
2,1,바닥에 굴린느낌.. 모서리 하나는 좀 눌려있었음.,824202604,3
2,0,비싼건데 엄청 당황스러웠어요,883364066,3
2,-1,"업데이트문제같은데 업뎃문제면 하지마시고
찾아보니 17 다들느리다네요..",780761428,3
2,1,미세하게 스크레치 난곳이 있네요,777368508,3
2,-1,역대급으로 못생겻다 ㅜㅜ 디자인은 최악이네요 ㅜㅜ,780366773,3
2,-1,성능은 말 그대로 과하다 싶을 정도다.,869160765,4
2,3,성능은 일상용으로는 과분할 정도입니다.,835093360,4
2,1,"2. 스크래치취약부위특히“플래토”부분 모서리쪽이나테두리부분이 스크래치나도색 손상에 상대적으로 

약하 다는사용자/분 해보
고있 음.",771006806,4
2,-1,"4 .수리성/ 부품가용성수리 는가능 하지만분해복구가 쉬운구조 는아니고 ,일부부품교체가 복잡하다는 평가일부있음 .",771006806,4
2,-1,"전 일반 사람 입니다.

✅",796856242,4
2,3,기대했던 만큼의 프리미엄 감성은 부족한 듯.,768888210,4
2,-1,요 뽁뽁이에 감싸져 온 것도 아니고 위에 얹어서 옴 ㅋㅋ...,793028491,4
2,-1,블루색상도 어울리는 케이스 없음..,847197692,4
2,1,일주일 쓰니 기스나서 에스가려해요,783804234,4
2,-1,그리고 기본 기능만 쓰는 분들은 성능이 다 체감되진 않을 수도 있어여...,882245178,5
2,3,디자인 변화가 크지 않아서 새 제품 느낌이 덜한 점도 조금 아쉬웠어요.,880311059,5
2,2,"조절을 하거나 누를 때, 찰칵 용도로 사용시 손가락 힘 조절이 어려워 구도가 살짝 틀어질 때가 있더라구요.",875467474,5
2,-1,"그래서 말인데, 집이라고 안보일거라고 생각하고 
빤스 차림으로 돌아다니면 안되겠다... 
라고 생각 했어요.. ㅇㅅㅇ",873013603,5
2,1,코뼈부러질수 도있 으니미리조심 합시다,873013603,5
2,2,"래들다가 새끼손가락변형많이 되니, 프로하시는 분들 은. ..",873013603,5
2,-1,"그러다가
흰색부분 때많이 탑니다.. .!!",873013603,5
2,-1,"미끄러워서떨어뜨리면진짜크게  
깨질것 같은 느낌이에요",873013603,5
2,-1,"너무자주꽂 으시는 
분몇계시죠?",873013603,5
2,-1,"생각 보다많이감가가 
되고, 업체마다다다르 겠지만 ,평균 이 ,사이클횟수가4까지

는감가가없다고하더라구요",873013603,5
2,-1,"물론앵그리
버드정도 하지만 요",873013603,5
2,0,아 이런맛에 돈을 버나 싶습니다,869644831,5
2,0,괜히 아이마음에 상처만 준거 같아 미안한 마음이였네요,869644831,5
2,3,"그런데 솔직히 말하면, 케이스 끼우는 순간 이전 모델이랑 큰 차이 안 납니다.",869140507,5
2,1,카툭튀는 여전해서 바닥에 내려놓으면 덜컹거리는 게 꽤 신경 쓰입니다.,869140507,5
2,3,수준의 감동은 솔직히 없습니다.,869140507,5
2,2,침대에 누워서 한 손으로 오래 쓰다 보면 새끼손가락이 저려와요.,869140507,5
2,-1,성능이 부드럽고 안정적이에요,858945349,5
2,-1,"스펙이 조금 과하게 느껴질 수도 있을 것 같아요.
•",876471617,5
2,-1,"색상이 다양하지 않아서 선택하는데 좀 고민이 됐는데 
왜 화이트 색상은 없을까요..??",860102592,5
2,2,"한 손으로 쓰기 버거울 때도 있고, 오래 사용하면 손목에 무리가 갈 수 있어요. 주머",853673003,5
2,1,케이스 없이 바닥에 놓으면 렌즈가 긁힐까 봐 걱정돼요.,853673003,5
2,-1,그리고 후면 가스레인지???,848475788,5
2,0,결국 1주이상 걸리긴 했지만 운이 없었던걸로..,846508323,5
2,3,사용법이 변하지 않아 적응할 필요가 없다는 뜻으로 받아들여야하는건지.. ㅎ,843896198,5
2,-1,쓰다보니 이마져도 그냥 무뎌지긴 합니다.,835004585,5
2,1,"넓은 부분이 
붙어서 때기도 어렵고 모든 제품이 그런건 아니지만 워낙 붙은 면적이 넓어서 그런가 붙이 자리레 접착된 얼룩이 
보입니다.",835004585,5
2,1,"당연히 커버를 사용하지만
언제 생긴지 모르는 상처가 종종 생기더라구요.",835004585,5
2,2,가볍 게쓰는느낌은아니 었음 .,880687397,5
2,0,어차피 답은 정해져 있어요.,854314659,5
2,-1,케이스 끼우기 아까울 정도예요….,828919967,5
2,-1,그런데!!! 아니 이게 무슨 일일까요...?,828352394,5
2,2,프로맥스는 이거보다 더 무겁다는 얘긴데 사용하시는 분들 손목 조심하세요...,828352394,5
2,-1,그리고 누워서 보실때도 조심하시구요....ㅠㅠ,828352394,5
2,0,하는 소소한 후회는 있습니다ㅋㅋ,827451739,5
2,2,장시간 한 손으로 사용하거나 사진을 많이 찍다 보면 손목에 부담이 느껴질 수 있음.,825083704,5
2,1,케이스까지 끼우면 더 무거워져서 이 부분은 확실히 단점으로 느껴짐.,825083704,5
2,1,가장 먼저 신경 쓰였던 건 외관 상태였다.,823656486,5
2,-1,17은 참자 하고 맘먹었는데...,822539778,5
2,0,자기들도 바꿔달라하는데.. 휴.. ㅋㅋ,822539778,5
2,-1,이게 은근히 일상에서 체감이 큽니다.,822317379,5
2,-1,평평한 곳에 두면 덜컹거리는 것도 여전하고요.,818948387,5
2,-1,"티타늄이 아니라 알루미늄이라 
스크래치에 약할까봐",808842713,5
2,-1,진짜... 표현을 잘 못하지만 좋아요ㅠ,808424203,5
2,-1,알루미늄이 스크레치에 예민하고 떨구면 바로 휘고 뜨고 특히 찍힘에 취약하다고 알고있어요,808424203,5
2,-1,크기는 확실히 적응 필요합니다.,859831888,5
2,-1,"25
	6	GB용량:사진·영상 저장시여유가커서 스트레스없 음5. 아쉬웠	던	점• 가격대가 높은편 이라가성비를중시하는 분들께
	는	부담 •무게 감이있 어장시간 한손 사용시 피로감 있음",816543772,5
2,-1,"17프로 의제일
큰아쉬움은아무래도
	알루미늄소재 로바뀐것이지요ㅠㅠ",816543772,5
2,1,긁힘 에예민한 편이라정말조심히	써야할거같아요,816543772,5
2,-1,케이스 씌우기 아까울 정도예요.,791286797,5
2,-1,첫째가 요즘 사춘기 예행연습 중인지 툭하면 삐져서 방 구석이나 소파 뒤에 숨어요.,790428526,5
2,-1,둘째는 완전 개구쟁이라서 잠시도 가만히 있질 않아요.,790428526,5
2,-1,아이들 어릴 때 순간순간이 다시 안 오잖아요.,790428526,5
2,-1,"14 프로 쓸 때도 좋다고 생각했는데, 지금 보니까 14P는 색이 가끔 과하게 올라가거나 샤픈이 좀 인위적이었구나",789128866,5
2,-1,"여행 가거나 결혼식장, 공연장 이런 데서 차이 더 날 듯.",789128866,5
2,0,그 전에는 느리다고 생각한 적은 없는데..,787095394,5
2,0,또 초기 설정과 데이터 이전에 시간이 좀 걸린 점은 아쉬웠어요.,785639743,5
2,-1,그때부터 슬슬 바꿔야 하나 고민이 시작됐어요.,782921873,5
2,-1,케이스 씌우기 아까울 정도예요.,782304138,5
2,0,4. 유일하게 아쉬운 점...,782304138,5
2,-1,3년째 이 알약 디자인을 보니 좀 지겹습니다.,782304138,5
2,2,바지 주머니에 넣어놓으면 바지가 축 처지더라고요.,776766321,5
2,-1,"써보기 전까지 확대하면

그래도화질 깨지겠지?",775205946,5
2,-1,무거운무게 는적응되 지않음⭐ ️,775205946,5
2,1,"케이스 필수+그냥
핸드폰무게가무시할수없습니다.",775205946,5
2,3,절대 작년 16프로보다 너프된게 아닙니다...,774694402,5
2,-1,:..: 바꿔서 나쁠게없네요,814088979,5
2,-1,"주의사항/
1. 알루미늄 유니바디.",772537646,5
2,1,스크래치가 잘 나는거 잘 아시죠,772537646,5
2,-1,그렇게 어려운거 하지 않는 일반인이라 ..,772537646,5
2,2,4. 좀 무겁고 가격대가 있는것.,772537646,5
2,-1,근데 그 딱1가지가 나에겐 너무 큰 부분이였어요.,772199829,5
2,0,그래서 세이지(녹색)을 봤은데 정답은 세이지였음.,772199829,5
2,0,"아쉬운점 •무게는확실히있
	어요.",769254567,5
2,1,케이스도 뻥 뚫려잇어서 좀 불안해요 ㅋㅋ ㅠ,768746984,5
2,2,"단점 / 아쉬운 점

무게 & 그립감
Pro 버전 자체가 크고 무거움.",768563514,5
2,2,손이 작은 편이면 한 손 조작이 꽤 부담됨.,768563514,5
2,2,주머니에 넣고 다니면 좀 묵직한 느낌. 케이스 씌우면 더 무거워짐.,768563514,5
2,3,예전과 달리 사전 예약이 미달일 정도로 확실히 예전만큼의 인기는 체감되지 않았습니다.,768470581,5
2,2,"오렌지가 레전드입니다, 색은예쁜데 17프로 무거워요 ㅠ",767680129,5
2,-1,그리고 15프로에 비해 확실히 무거워요 ㅠㅠ,769593577,5
2,-1,디자인으로 왜 욕먹는지 모를 1인...ㅎ,791842687,5
2,-1,"홀수는 실험작이고
짝수가 찐이라는 말이 있던대",770446944,5
2,0,그때까지 못 기다리겠더라고요ㅜㅜㅜ,770446944,5
2,-1,"버튼 
한번만 부탁드릴게요~",836704932,5
2,-1,결론은 그냥 문제없이 잘 사용하고있긴한데요,829779295,5
2,-1,"아쉬운 점
✘ 가격이 꽤 센 편이라 고민 많이 했던 건 사실
✘ 무게가 가볍진 않아서 한 손 장시간 사용 시에는 조금 묵직
✘ 고사양 덕분에 설정을 이것저것 만지다 보면 배터리 빨리 소진될 때도 있음",834263855,5
2,-1,호불호가 있을 수 있습니다.,837838871,5
2,2,"단점

무게감이 있어 오래 들고 쓰면 살짝 부담됨!",767713570,5
